SalesOrderID,ProductID,Month,Year,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,CustomerID,SubTotal
61447,874,Dec,2013,15-12-2013,10-12-2013,5,1,SO61447,12203,43.97
61448,929,Dec,2013,15-12-2013,10-12-2013,5,1,SO61448,23561,29.99
61449,922,Dec,2013,15-12-2013,10-12-2013,5,1,SO61449,11331,36.59
61449,933,Dec,2013,15-12-2013,10-12-2013,5,1,SO61449,11331,36.59
61450,929,Dec,2013,15-12-2013,10-12-2013,5,1,SO61450,22775,37.27
61450,921,Dec,2013,15-12-2013,10-12-2013,5,1,SO61450,22775,37.27
61450,873,Dec,2013,15-12-2013,10-12-2013,5,1,SO61450,22775,37.27
61451,921,Dec,2013,15-12-2013,10-12-2013,5,1,SO61451,11642,144.45
61451,929,Dec,2013,15-12-2013,10-12-2013,5,1,SO61451,11642,144.45
61451,711,Dec,2013,15-12-2013,10-12-2013,5,1,SO61451,11642,144.45
61451,858,Dec,2013,15-12-2013,10-12-2013,5,1,SO61451,11642,144.45
61451,716,Dec,2013,15-12-2013,10-12-2013,5,1,SO61451,11642,144.45
61452,929,Dec,2013,15-12-2013,10-12-2013,5,1,SO61452,13144,32.28
61452,873,Dec,2013,15-12-2013,10-12-2013,5,1,SO61452,13144,32.28
61453,870,Dec,2013,15-12-2013,10-12-2013,5,1,SO61453,15572,49.97
61453,871,Dec,2013,15-12-2013,10-12-2013,5,1,SO61453,15572,49.97
61453,708,Dec,2013,15-12-2013,10-12-2013,5,1,SO61453,15572,49.97
61454,870,Dec,2013,15-12-2013,10-12-2013,5,1,SO61454,14265,69.97
61454,871,Dec,2013,15-12-2013,10-12-2013,5,1,SO61454,14265,69.97
61454,880,Dec,2013,15-12-2013,10-12-2013,5,1,SO61454,14265,69.97
61455,867,Dec,2013,15-12-2013,10-12-2013,5,1,SO61455,11215,94.48
61455,860,Dec,2013,15-12-2013,10-12-2013,5,1,SO61455,11215,94.48
61456,865,Dec,2013,15-12-2013,10-12-2013,5,1,SO61456,16986,68.49
61456,870,Dec,2013,15-12-2013,10-12-2013,5,1,SO61456,16986,68.49
61457,921,Dec,2013,15-12-2013,10-12-2013,5,1,SO61457,15516,7.28
61457,873,Dec,2013,15-12-2013,10-12-2013,5,1,SO61457,15516,7.28
61458,921,Dec,2013,15-12-2013,10-12-2013,5,1,SO61458,25157,7.28
61458,873,Dec,2013,15-12-2013,10-12-2013,5,1,SO61458,25157,7.28
61459,921,Dec,2013,15-12-2013,10-12-2013,5,1,SO61459,14536,68.49
61459,865,Dec,2013,15-12-2013,10-12-2013,5,1,SO61459,14536,68.49
61460,921,Dec,2013,15-12-2013,10-12-2013,5,1,SO61460,15442,93.48
61460,928,Dec,2013,15-12-2013,10-12-2013,5,1,SO61460,15442,93.48
61460,866,Dec,2013,15-12-2013,10-12-2013,5,1,SO61460,15442,93.48
61461,921,Dec,2013,15-12-2013,10-12-2013,5,1,SO61461,12444,114.47
61461,930,Dec,2013,15-12-2013,10-12-2013,5,1,SO61461,12444,114.47
61461,716,Dec,2013,15-12-2013,10-12-2013,5,1,SO61461,12444,114.47
61461,858,Dec,2013,15-12-2013,10-12-2013,5,1,SO61461,12444,114.47
61462,930,Dec,2013,15-12-2013,10-12-2013,5,1,SO61462,14760,37.29
61462,873,Dec,2013,15-12-2013,10-12-2013,5,1,SO61462,14760,37.29
61463,930,Dec,2013,15-12-2013,10-12-2013,5,1,SO61463,11860,35.00
61464,878,Dec,2013,15-12-2013,10-12-2013,5,1,SO61464,13229,21.98
61465,991,Dec,2013,15-12-2013,10-12-2013,5,1,SO61465,19719,659.94
61465,878,Dec,2013,15-12-2013,10-12-2013,5,1,SO61465,19719,659.94
61465,711,Dec,2013,15-12-2013,10-12-2013,5,1,SO61465,19719,659.94
61465,712,Dec,2013,15-12-2013,10-12-2013,5,1,SO61465,19719,659.94
61465,883,Dec,2013,15-12-2013,10-12-2013,5,1,SO61465,19719,659.94
61466,780,Dec,2013,15-12-2013,10-12-2013,5,1,SO61466,14464,2357.28
61466,930,Dec,2013,15-12-2013,10-12-2013,5,1,SO61466,14464,2357.28
61466,873,Dec,2013,15-12-2013,10-12-2013,5,1,SO61466,14464,2357.28
61467,978,Dec,2013,15-12-2013,10-12-2013,5,1,SO61467,27006,750.30
61467,877,Dec,2013,15-12-2013,10-12-2013,5,1,SO61467,27006,750.30
61468,959,Dec,2013,15-12-2013,10-12-2013,5,1,SO61468,27118,777.34
61468,708,Dec,2013,15-12-2013,10-12-2013,5,1,SO61468,27118,777.34
61469,953,Dec,2013,15-12-2013,10-12-2013,5,1,SO61469,16424,1214.85
61470,955,Dec,2013,15-12-2013,10-12-2013,5,1,SO61470,13600,2462.03
61470,923,Dec,2013,15-12-2013,10-12-2013,5,1,SO61470,13600,2462.03
61470,934,Dec,2013,15-12-2013,10-12-2013,5,1,SO61470,13600,2462.03
61470,707,Dec,2013,15-12-2013,10-12-2013,5,1,SO61470,13600,2462.03
61470,712,Dec,2013,15-12-2013,10-12-2013,5,1,SO61470,13600,2462.03
61471,801,Dec,2013,15-12-2013,10-12-2013,5,1,SO61471,17730,1173.96
61471,932,Dec,2013,15-12-2013,10-12-2013,5,1,SO61471,17730,1173.96
61471,922,Dec,2013,15-12-2013,10-12-2013,5,1,SO61471,17730,1173.96
61471,858,Dec,2013,15-12-2013,10-12-2013,5,1,SO61471,17730,1173.96
61472,782,Dec,2013,15-12-2013,10-12-2013,5,1,SO61472,13123,2297.28
61472,873,Dec,2013,15-12-2013,10-12-2013,5,1,SO61472,13123,2297.28
61473,782,Dec,2013,15-12-2013,10-12-2013,5,1,SO61473,13135,2304.98
61473,871,Dec,2013,15-12-2013,10-12-2013,5,1,SO61473,13135,2304.98
61474,962,Dec,2013,15-12-2013,10-12-2013,5,1,SO61474,29221,742.35
61475,955,Dec,2013,15-12-2013,10-12-2013,5,1,SO61475,13366,2419.06
61475,711,Dec,2013,15-12-2013,10-12-2013,5,1,SO61475,13366,2419.06
61476,997,Dec,2013,15-12-2013,10-12-2013,5,1,SO61476,23217,563.77
61476,931,Dec,2013,15-12-2013,10-12-2013,5,1,SO61476,23217,563.77
61476,873,Dec,2013,15-12-2013,10-12-2013,5,1,SO61476,23217,563.77
61477,800,Dec,2013,15-12-2013,10-12-2013,5,1,SO61477,19987,1189.46
61477,872,Dec,2013,15-12-2013,10-12-2013,5,1,SO61477,19987,1189.46
61477,870,Dec,2013,15-12-2013,10-12-2013,5,1,SO61477,19987,1189.46
61477,880,Dec,2013,15-12-2013,10-12-2013,5,1,SO61477,19987,1189.46
61478,799,Dec,2013,15-12-2013,10-12-2013,5,1,SO61478,20394,1158.46
61478,922,Dec,2013,15-12-2013,10-12-2013,5,1,SO61478,20394,1158.46
61478,874,Dec,2013,15-12-2013,10-12-2013,5,1,SO61478,20394,1158.46
61478,932,Dec,2013,15-12-2013,10-12-2013,5,1,SO61478,20394,1158.46
61479,712,Dec,2013,15-12-2013,10-12-2013,5,1,SO61479,17567,1709.98
61479,973,Dec,2013,15-12-2013,10-12-2013,5,1,SO61479,17567,1709.98
61480,797,Dec,2013,15-12-2013,10-12-2013,5,1,SO61480,27795,1174.48
61480,883,Dec,2013,15-12-2013,10-12-2013,5,1,SO61480,27795,1174.48
61481,980,Dec,2013,15-12-2013,10-12-2013,5,1,SO61481,17233,769.49
61482,921,Dec,2013,16-12-2013,11-12-2013,5,1,SO61482,14059,32.27
61482,928,Dec,2013,16-12-2013,11-12-2013,5,1,SO61482,14059,32.27
61482,873,Dec,2013,16-12-2013,11-12-2013,5,1,SO61482,14059,32.27
61483,921,Dec,2013,16-12-2013,11-12-2013,5,1,SO61483,19578,37.27
61483,929,Dec,2013,16-12-2013,11-12-2013,5,1,SO61483,19578,37.27
61483,873,Dec,2013,16-12-2013,11-12-2013,5,1,SO61483,19578,37.27
61484,870,Dec,2013,16-12-2013,11-12-2013,5,1,SO61484,22941,58.98
61484,884,Dec,2013,16-12-2013,11-12-2013,5,1,SO61484,22941,58.98
61485,868,Dec,2013,16-12-2013,11-12-2013,5,1,SO61485,26143,123.98
61485,884,Dec,2013,16-12-2013,11-12-2013,5,1,SO61485,26143,123.98
61486,871,Dec,2013,16-12-2013,11-12-2013,5,1,SO61486,29188,69.97
61486,870,Dec,2013,16-12-2013,11-12-2013,5,1,SO61486,29188,69.97
61486,880,Dec,2013,16-12-2013,11-12-2013,5,1,SO61486,29188,69.97
61487,715,Dec,2013,16-12-2013,11-12-2013,5,1,SO61487,14217,49.99
61488,982,Dec,2013,16-12-2013,11-12-2013,5,1,SO61488,21545,848.47
61488,712,Dec,2013,16-12-2013,11-12-2013,5,1,SO61488,21545,848.47
61488,868,Dec,2013,16-12-2013,11-12-2013,5,1,SO61488,21545,848.47
61489,780,Dec,2013,16-12-2013,11-12-2013,5,1,SO61489,13561,2344.26
61489,878,Dec,2013,16-12-2013,11-12-2013,5,1,SO61489,13561,2344.26
61489,873,Dec,2013,16-12-2013,11-12-2013,5,1,SO61489,13561,2344.26
61490,784,Dec,2013,16-12-2013,11-12-2013,5,1,SO61490,15637,2398.95
61490,871,Dec,2013,16-12-2013,11-12-2013,5,1,SO61490,15637,2398.95
61490,707,Dec,2013,16-12-2013,11-12-2013,5,1,SO61490,15637,2398.95
61490,713,Dec,2013,16-12-2013,11-12-2013,5,1,SO61490,15637,2398.95
61490,712,Dec,2013,16-12-2013,11-12-2013,5,1,SO61490,15637,2398.95
61491,782,Dec,2013,16-12-2013,11-12-2013,5,1,SO61491,15086,2369.97
61491,930,Dec,2013,16-12-2013,11-12-2013,5,1,SO61491,15086,2369.97
61491,921,Dec,2013,16-12-2013,11-12-2013,5,1,SO61491,15086,2369.97
61491,711,Dec,2013,16-12-2013,11-12-2013,5,1,SO61491,15086,2369.97
61492,782,Dec,2013,16-12-2013,11-12-2013,5,1,SO61492,15118,2294.99
61493,882,Dec,2013,16-12-2013,11-12-2013,5,1,SO61493,11667,53.99
61494,873,Dec,2013,16-12-2013,11-12-2013,5,1,SO61494,11643,10.24
61494,877,Dec,2013,16-12-2013,11-12-2013,5,1,SO61494,11643,10.24
61495,715,Dec,2013,16-12-2013,11-12-2013,5,1,SO61495,11506,49.99
61496,922,Dec,2013,16-12-2013,11-12-2013,5,1,SO61496,11498,31.27
61496,932,Dec,2013,16-12-2013,11-12-2013,5,1,SO61496,11498,31.27
61496,873,Dec,2013,16-12-2013,11-12-2013,5,1,SO61496,11498,31.27
61497,934,Dec,2013,16-12-2013,11-12-2013,5,1,SO61497,27637,68.97
61497,923,Dec,2013,16-12-2013,11-12-2013,5,1,SO61497,27637,68.97
61497,711,Dec,2013,16-12-2013,11-12-2013,5,1,SO61497,27637,68.97
61498,931,Dec,2013,16-12-2013,11-12-2013,5,1,SO61498,28232,143.78
61498,873,Dec,2013,16-12-2013,11-12-2013,5,1,SO61498,28232,143.78
61498,876,Dec,2013,16-12-2013,11-12-2013,5,1,SO61498,28232,143.78
61499,928,Dec,2013,16-12-2013,11-12-2013,5,1,SO61499,11277,111.44
61499,921,Dec,2013,16-12-2013,11-12-2013,5,1,SO61499,11277,111.44
61499,878,Dec,2013,16-12-2013,11-12-2013,5,1,SO61499,11277,111.44
61499,708,Dec,2013,16-12-2013,11-12-2013,5,1,SO61499,11277,111.44
61499,860,Dec,2013,16-12-2013,11-12-2013,5,1,SO61499,11277,111.44
61500,921,Dec,2013,16-12-2013,11-12-2013,5,1,SO61500,23689,43.97
61500,929,Dec,2013,16-12-2013,11-12-2013,5,1,SO61500,23689,43.97
61500,875,Dec,2013,16-12-2013,11-12-2013,5,1,SO61500,23689,43.97
61501,922,Dec,2013,16-12-2013,11-12-2013,5,1,SO61501,24961,71.58
61501,933,Dec,2013,16-12-2013,11-12-2013,5,1,SO61501,24961,71.58
61501,708,Dec,2013,16-12-2013,11-12-2013,5,1,SO61501,24961,71.58
61502,929,Dec,2013,16-12-2013,11-12-2013,5,1,SO61502,18449,69.97
61502,921,Dec,2013,16-12-2013,11-12-2013,5,1,SO61502,18449,69.97
61502,711,Dec,2013,16-12-2013,11-12-2013,5,1,SO61502,18449,69.97
61503,929,Dec,2013,16-12-2013,11-12-2013,5,1,SO61503,23687,29.99
61504,871,Dec,2013,16-12-2013,11-12-2013,5,1,SO61504,14574,74.46
61504,870,Dec,2013,16-12-2013,11-12-2013,5,1,SO61504,14574,74.46
61504,711,Dec,2013,16-12-2013,11-12-2013,5,1,SO61504,14574,74.46
61504,858,Dec,2013,16-12-2013,11-12-2013,5,1,SO61504,14574,74.46
61505,868,Dec,2013,16-12-2013,11-12-2013,5,1,SO61505,20349,69.99
61506,869,Dec,2013,16-12-2013,11-12-2013,5,1,SO61506,19018,133.49
61506,865,Dec,2013,16-12-2013,11-12-2013,5,1,SO61506,19018,133.49
61507,870,Dec,2013,16-12-2013,11-12-2013,5,1,SO61507,23554,4.99
61508,921,Dec,2013,16-12-2013,11-12-2013,5,1,SO61508,19082,39.98
61508,708,Dec,2013,16-12-2013,11-12-2013,5,1,SO61508,19082,39.98
61509,921,Dec,2013,16-12-2013,11-12-2013,5,1,SO61509,21533,40.22
61509,928,Dec,2013,16-12-2013,11-12-2013,5,1,SO61509,21533,40.22
61509,873,Dec,2013,16-12-2013,11-12-2013,5,1,SO61509,21533,40.22
61509,877,Dec,2013,16-12-2013,11-12-2013,5,1,SO61509,21533,40.22
61510,932,Dec,2013,16-12-2013,11-12-2013,5,1,SO61510,20133,28.98
61510,922,Dec,2013,16-12-2013,11-12-2013,5,1,SO61510,20133,28.98
61511,931,Dec,2013,16-12-2013,11-12-2013,5,1,SO61511,21077,23.78
61511,873,Dec,2013,16-12-2013,11-12-2013,5,1,SO61511,21077,23.78
61512,922,Dec,2013,16-12-2013,11-12-2013,5,1,SO61512,28570,67.49
61512,865,Dec,2013,16-12-2013,11-12-2013,5,1,SO61512,28570,67.49
61513,922,Dec,2013,16-12-2013,11-12-2013,5,1,SO61513,22701,57.98
61513,884,Dec,2013,16-12-2013,11-12-2013,5,1,SO61513,22701,57.98
61514,931,Dec,2013,16-12-2013,11-12-2013,5,1,SO61514,25541,21.49
61515,934,Dec,2013,16-12-2013,11-12-2013,5,1,SO61515,14784,36.27
61515,923,Dec,2013,16-12-2013,11-12-2013,5,1,SO61515,14784,36.27
61515,873,Dec,2013,16-12-2013,11-12-2013,5,1,SO61515,14784,36.27
61516,923,Dec,2013,16-12-2013,11-12-2013,5,1,SO61516,17186,7.28
61516,873,Dec,2013,16-12-2013,11-12-2013,5,1,SO61516,17186,7.28
61517,930,Dec,2013,16-12-2013,11-12-2013,5,1,SO61517,13071,35.00
61518,930,Dec,2013,16-12-2013,11-12-2013,5,1,SO61518,11235,74.98
61518,921,Dec,2013,16-12-2013,11-12-2013,5,1,SO61518,11235,74.98
61518,711,Dec,2013,16-12-2013,11-12-2013,5,1,SO61518,11235,74.98
61519,784,Dec,2013,16-12-2013,11-12-2013,5,1,SO61519,12180,2351.96
61519,878,Dec,2013,16-12-2013,11-12-2013,5,1,SO61519,12180,2351.96
61519,711,Dec,2013,16-12-2013,11-12-2013,5,1,SO61519,12180,2351.96
61520,781,Dec,2013,16-12-2013,11-12-2013,5,1,SO61520,12078,2396.96
61520,878,Dec,2013,16-12-2013,11-12-2013,5,1,SO61520,12078,2396.96
61520,880,Dec,2013,16-12-2013,11-12-2013,5,1,SO61520,12078,2396.96
61521,784,Dec,2013,16-12-2013,11-12-2013,5,1,SO61521,15490,2394.46
61521,921,Dec,2013,16-12-2013,11-12-2013,5,1,SO61521,15490,2394.46
61521,930,Dec,2013,16-12-2013,11-12-2013,5,1,SO61521,15490,2394.46
61521,708,Dec,2013,16-12-2013,11-12-2013,5,1,SO61521,15490,2394.46
61521,858,Dec,2013,16-12-2013,11-12-2013,5,1,SO61521,15490,2394.46
61522,976,Dec,2013,16-12-2013,11-12-2013,5,1,SO61522,23423,1754.98
61522,884,Dec,2013,16-12-2013,11-12-2013,5,1,SO61522,23423,1754.98
61523,793,Dec,2013,16-12-2013,11-12-2013,5,1,SO61523,20609,2539.42
61523,922,Dec,2013,16-12-2013,11-12-2013,5,1,SO61523,20609,2539.42
61523,933,Dec,2013,16-12-2013,11-12-2013,5,1,SO61523,20609,2539.42
61523,707,Dec,2013,16-12-2013,11-12-2013,5,1,SO61523,20609,2539.42
61523,860,Dec,2013,16-12-2013,11-12-2013,5,1,SO61523,20609,2539.42
61524,800,Dec,2013,16-12-2013,11-12-2013,5,1,SO61524,25213,1184.46
61524,922,Dec,2013,16-12-2013,11-12-2013,5,1,SO61524,25213,1184.46
61524,932,Dec,2013,16-12-2013,11-12-2013,5,1,SO61524,25213,1184.46
61524,711,Dec,2013,16-12-2013,11-12-2013,5,1,SO61524,25213,1184.46
61525,781,Dec,2013,16-12-2013,11-12-2013,5,1,SO61525,13650,2334.97
61525,870,Dec,2013,16-12-2013,11-12-2013,5,1,SO61525,13650,2334.97
61525,871,Dec,2013,16-12-2013,11-12-2013,5,1,SO61525,13650,2334.97
61526,953,Dec,2013,16-12-2013,11-12-2013,5,1,SO61526,23730,1249.84
61526,707,Dec,2013,16-12-2013,11-12-2013,5,1,SO61526,23730,1249.84
61527,971,Dec,2013,16-12-2013,11-12-2013,5,1,SO61527,23731,1249.84
61527,708,Dec,2013,16-12-2013,11-12-2013,5,1,SO61527,23731,1249.84
61528,963,Dec,2013,16-12-2013,11-12-2013,5,1,SO61528,24957,777.34
61528,707,Dec,2013,16-12-2013,11-12-2013,5,1,SO61528,24957,777.34
61529,971,Dec,2013,16-12-2013,11-12-2013,5,1,SO61529,23829,1223.84
61529,875,Dec,2013,16-12-2013,11-12-2013,5,1,SO61529,23829,1223.84
61530,998,Dec,2013,16-12-2013,11-12-2013,5,1,SO61530,26200,574.98
61530,707,Dec,2013,16-12-2013,11-12-2013,5,1,SO61530,26200,574.98
61531,999,Dec,2013,16-12-2013,11-12-2013,5,1,SO61531,18476,616.91
61531,872,Dec,2013,16-12-2013,11-12-2013,5,1,SO61531,18476,616.91
61531,870,Dec,2013,16-12-2013,11-12-2013,5,1,SO61531,18476,616.91
61531,880,Dec,2013,16-12-2013,11-12-2013,5,1,SO61531,18476,616.91
61531,877,Dec,2013,16-12-2013,11-12-2013,5,1,SO61531,18476,616.91
61532,999,Dec,2013,16-12-2013,11-12-2013,5,1,SO61532,23265,562.96
61532,872,Dec,2013,16-12-2013,11-12-2013,5,1,SO61532,23265,562.96
61532,870,Dec,2013,16-12-2013,11-12-2013,5,1,SO61532,23265,562.96
61532,874,Dec,2013,16-12-2013,11-12-2013,5,1,SO61532,23265,562.96
61533,997,Dec,2013,16-12-2013,11-12-2013,5,1,SO61533,23183,548.98
61533,872,Dec,2013,16-12-2013,11-12-2013,5,1,SO61533,23183,548.98
61534,997,Dec,2013,16-12-2013,11-12-2013,5,1,SO61534,18475,616.91
61534,870,Dec,2013,16-12-2013,11-12-2013,5,1,SO61534,18475,616.91
61534,872,Dec,2013,16-12-2013,11-12-2013,5,1,SO61534,18475,616.91
61534,880,Dec,2013,16-12-2013,11-12-2013,5,1,SO61534,18475,616.91
61534,877,Dec,2013,16-12-2013,11-12-2013,5,1,SO61534,18475,616.91
61535,997,Dec,2013,16-12-2013,11-12-2013,5,1,SO61535,22733,548.98
61535,872,Dec,2013,16-12-2013,11-12-2013,5,1,SO61535,22733,548.98
61536,973,Dec,2013,16-12-2013,11-12-2013,5,1,SO61536,17521,1750.98
61536,714,Dec,2013,16-12-2013,11-12-2013,5,1,SO61536,17521,1750.98
61537,799,Dec,2013,16-12-2013,11-12-2013,5,1,SO61537,24100,1169.46
61537,870,Dec,2013,16-12-2013,11-12-2013,5,1,SO61537,24100,1169.46
61537,872,Dec,2013,16-12-2013,11-12-2013,5,1,SO61537,24100,1169.46
61537,707,Dec,2013,16-12-2013,11-12-2013,5,1,SO61537,24100,1169.46
61538,983,Dec,2013,16-12-2013,11-12-2013,5,1,SO61538,14670,848.47
61538,867,Dec,2013,16-12-2013,11-12-2013,5,1,SO61538,14670,848.47
61538,712,Dec,2013,16-12-2013,11-12-2013,5,1,SO61538,14670,848.47
61539,929,Dec,2013,17-12-2013,12-12-2013,5,1,SO61539,20282,37.27
61539,921,Dec,2013,17-12-2013,12-12-2013,5,1,SO61539,20282,37.27
61539,873,Dec,2013,17-12-2013,12-12-2013,5,1,SO61539,20282,37.27
61540,878,Dec,2013,17-12-2013,12-12-2013,5,1,SO61540,22176,100.46
61540,871,Dec,2013,17-12-2013,12-12-2013,5,1,SO61540,22176,100.46
61540,870,Dec,2013,17-12-2013,12-12-2013,5,1,SO61540,22176,100.46
61540,865,Dec,2013,17-12-2013,12-12-2013,5,1,SO61540,22176,100.46
61541,869,Dec,2013,17-12-2013,12-12-2013,5,1,SO61541,26164,69.99
61542,921,Dec,2013,17-12-2013,12-12-2013,5,1,SO61542,12997,39.98
61542,711,Dec,2013,17-12-2013,12-12-2013,5,1,SO61542,12997,39.98
61543,922,Dec,2013,17-12-2013,12-12-2013,5,1,SO61543,12690,6.28
61543,873,Dec,2013,17-12-2013,12-12-2013,5,1,SO61543,12690,6.28
61544,922,Dec,2013,17-12-2013,12-12-2013,5,1,SO61544,25266,57.98
61544,881,Dec,2013,17-12-2013,12-12-2013,5,1,SO61544,25266,57.98
61545,712,Dec,2013,17-12-2013,12-12-2013,5,1,SO61545,11369,58.98
61545,716,Dec,2013,17-12-2013,12-12-2013,5,1,SO61545,11369,58.98
61546,712,Dec,2013,17-12-2013,12-12-2013,5,1,SO61546,18206,8.99
61547,976,Dec,2013,17-12-2013,12-12-2013,5,1,SO61547,17902,1714.97
61547,872,Dec,2013,17-12-2013,12-12-2013,5,1,SO61547,17902,1714.97
61547,870,Dec,2013,17-12-2013,12-12-2013,5,1,SO61547,17902,1714.97
61548,783,Dec,2013,17-12-2013,12-12-2013,5,1,SO61548,12386,2375.95
61548,878,Dec,2013,17-12-2013,12-12-2013,5,1,SO61548,12386,2375.95
61548,715,Dec,2013,17-12-2013,12-12-2013,5,1,SO61548,12386,2375.95
61548,712,Dec,2013,17-12-2013,12-12-2013,5,1,SO61548,12386,2375.95
61549,781,Dec,2013,17-12-2013,12-12-2013,5,1,SO61549,13562,2319.99
61550,783,Dec,2013,17-12-2013,12-12-2013,5,1,SO61550,15097,2337.27
61550,930,Dec,2013,17-12-2013,12-12-2013,5,1,SO61550,15097,2337.27
61550,921,Dec,2013,17-12-2013,12-12-2013,5,1,SO61550,15097,2337.27
61550,873,Dec,2013,17-12-2013,12-12-2013,5,1,SO61550,15097,2337.27
61551,707,Dec,2013,17-12-2013,12-12-2013,5,1,SO61551,11890,59.48
61551,858,Dec,2013,17-12-2013,12-12-2013,5,1,SO61551,11890,59.48
61552,922,Dec,2013,17-12-2013,12-12-2013,5,1,SO61552,11505,88.97
61552,708,Dec,2013,17-12-2013,12-12-2013,5,1,SO61552,11505,88.97
61552,716,Dec,2013,17-12-2013,12-12-2013,5,1,SO61552,11505,88.97
61553,714,Dec,2013,17-12-2013,12-12-2013,5,1,SO61553,12068,58.98
61553,712,Dec,2013,17-12-2013,12-12-2013,5,1,SO61553,12068,58.98
61554,931,Dec,2013,17-12-2013,12-12-2013,5,1,SO61554,28225,60.47
61554,922,Dec,2013,17-12-2013,12-12-2013,5,1,SO61554,28225,60.47
61554,707,Dec,2013,17-12-2013,12-12-2013,5,1,SO61554,28225,60.47
61555,921,Dec,2013,17-12-2013,12-12-2013,5,1,SO61555,11330,32.27
61555,928,Dec,2013,17-12-2013,12-12-2013,5,1,SO61555,11330,32.27
61555,873,Dec,2013,17-12-2013,12-12-2013,5,1,SO61555,11330,32.27
61556,933,Dec,2013,17-12-2013,12-12-2013,5,1,SO61556,23796,36.59
61556,922,Dec,2013,17-12-2013,12-12-2013,5,1,SO61556,23796,36.59
61557,933,Dec,2013,17-12-2013,12-12-2013,5,1,SO61557,24285,32.60
61558,929,Dec,2013,17-12-2013,12-12-2013,5,1,SO61558,12165,37.27
61558,921,Dec,2013,17-12-2013,12-12-2013,5,1,SO61558,12165,37.27
61558,873,Dec,2013,17-12-2013,12-12-2013,5,1,SO61558,12165,37.27
61559,922,Dec,2013,17-12-2013,12-12-2013,5,1,SO61559,19224,96.07
61559,933,Dec,2013,17-12-2013,12-12-2013,5,1,SO61559,19224,96.07
61559,859,Dec,2013,17-12-2013,12-12-2013,5,1,SO61559,19224,96.07
61559,711,Dec,2013,17-12-2013,12-12-2013,5,1,SO61559,19224,96.07
61560,871,Dec,2013,17-12-2013,12-12-2013,5,1,SO61560,16213,49.97
61560,870,Dec,2013,17-12-2013,12-12-2013,5,1,SO61560,16213,49.97
61560,708,Dec,2013,17-12-2013,12-12-2013,5,1,SO61560,16213,49.97
61561,870,Dec,2013,17-12-2013,12-12-2013,5,1,SO61561,18380,12.94
61561,877,Dec,2013,17-12-2013,12-12-2013,5,1,SO61561,18380,12.94
61562,878,Dec,2013,17-12-2013,12-12-2013,5,1,SO61562,18944,56.97
61562,711,Dec,2013,17-12-2013,12-12-2013,5,1,SO61562,18944,56.97
61563,921,Dec,2013,17-12-2013,12-12-2013,5,1,SO61563,16049,39.98
61563,708,Dec,2013,17-12-2013,12-12-2013,5,1,SO61563,16049,39.98
61564,921,Dec,2013,17-12-2013,12-12-2013,5,1,SO61564,15680,4.99
61565,930,Dec,2013,17-12-2013,12-12-2013,5,1,SO61565,14543,42.28
61565,921,Dec,2013,17-12-2013,12-12-2013,5,1,SO61565,14543,42.28
61565,873,Dec,2013,17-12-2013,12-12-2013,5,1,SO61565,14543,42.28
61566,922,Dec,2013,17-12-2013,12-12-2013,5,1,SO61566,15711,71.58
61566,933,Dec,2013,17-12-2013,12-12-2013,5,1,SO61566,15711,71.58
61566,708,Dec,2013,17-12-2013,12-12-2013,5,1,SO61566,15711,71.58
61567,932,Dec,2013,17-12-2013,12-12-2013,5,1,SO61567,16266,63.97
61567,922,Dec,2013,17-12-2013,12-12-2013,5,1,SO61567,16266,63.97
61567,708,Dec,2013,17-12-2013,12-12-2013,5,1,SO61567,16266,63.97
61568,928,Dec,2013,17-12-2013,12-12-2013,5,1,SO61568,17951,27.28
61568,873,Dec,2013,17-12-2013,12-12-2013,5,1,SO61568,17951,27.28
61569,929,Dec,2013,17-12-2013,12-12-2013,5,1,SO61569,17711,69.97
61569,921,Dec,2013,17-12-2013,12-12-2013,5,1,SO61569,17711,69.97
61569,707,Dec,2013,17-12-2013,12-12-2013,5,1,SO61569,17711,69.97
61570,929,Dec,2013,17-12-2013,12-12-2013,5,1,SO61570,17809,205.26
61570,921,Dec,2013,17-12-2013,12-12-2013,5,1,SO61570,17809,205.26
61570,873,Dec,2013,17-12-2013,12-12-2013,5,1,SO61570,17809,205.26
61570,879,Dec,2013,17-12-2013,12-12-2013,5,1,SO61570,17809,205.26
61570,712,Dec,2013,17-12-2013,12-12-2013,5,1,SO61570,17809,205.26
61571,929,Dec,2013,17-12-2013,12-12-2013,5,1,SO61571,19373,89.97
61571,921,Dec,2013,17-12-2013,12-12-2013,5,1,SO61571,19373,89.97
61571,880,Dec,2013,17-12-2013,12-12-2013,5,1,SO61571,19373,89.97
61572,931,Dec,2013,17-12-2013,12-12-2013,5,1,SO61572,12134,34.47
61572,922,Dec,2013,17-12-2013,12-12-2013,5,1,SO61572,12134,34.47
61572,875,Dec,2013,17-12-2013,12-12-2013,5,1,SO61572,12134,34.47
61573,870,Dec,2013,17-12-2013,12-12-2013,5,1,SO61573,16294,13.98
61573,875,Dec,2013,17-12-2013,12-12-2013,5,1,SO61573,16294,13.98
61574,931,Dec,2013,17-12-2013,12-12-2013,5,1,SO61574,29439,23.78
61574,873,Dec,2013,17-12-2013,12-12-2013,5,1,SO61574,29439,23.78
